,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),CO2 Emissions(g/km),Number of Gears
1702,MINI,JOHN COOPER WORKS,SUBCOMPACT,2.0,4,M,Z,10.4,7.7,9.2,212,6
1703,MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,1.6,4,AS,Z,9.2,6.8,8.1,186,6
1704,MINI,JOHN COOPER WORKS CONVERTIBLE,MINICOMPACT,1.6,4,M,Z,9.1,6.8,8.1,186,6
1705,MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,1.6,4,AS,Z,10.1,7.8,9.0,207,6
1706,MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,1.6,4,M,Z,9.5,7.7,8.7,200,6
1707,MINI,JOHN COOPER WORKS COUPE,TWO-SEATER,1.6,4,AS,Z,9.2,6.8,8.1,186,6
1708,MINI,JOHN COOPER WORKS COUPE,TWO-SEATER,1.6,4,M,Z,9.1,6.8,8.1,186,6
1709,MINI,JOHN COOPER WORKS PACEMAN ALL4,COMPACT,1.6,4,AS,Z,10.1,7.8,9.0,207,6
1710,MINI,JOHN COOPER WORKS PACEMAN ALL4,COMPACT,1.6,4,M,Z,9.5,7.7,8.7,200,6
1711,MINI,JOHN COOPER WORKS ROADSTER,TWO-SEATER,1.6,4,AS,Z,9.2,6.8,8.1,186,6
1712,MINI,JOHN COOPER WORKS ROADSTER,TWO-SEATER,1.6,4,M,Z,9.1,6.8,8.1,186,6
1713,MITSUBISHI,LANCER,COMPACT,2.0,4,AV,X,9.2,6.9,8.2,189,6
1714,MITSUBISHI,LANCER,COMPACT,2.0,4,M,X,9.6,6.9,8.4,193,5
1715,MITSUBISHI,LANCER AWD,COMPACT,2.4,4,AV,X,10.5,8.2,9.5,219,6
1716,MITSUBISHI,MIRAGE,COMPACT,1.2,3,M,X,7.0,5.5,6.4,147,5
1717,MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,3.0,6,AS,Z,11.5,8.4,10.1,232,6
1718,MITSUBISHI,RVR,SUV - SMALL,2.0,4,AV,X,9.3,7.3,8.4,193,6
1719,MITSUBISHI,RVR,SUV - SMALL,2.0,4,M,X,9.9,7.6,8.8,202,5
1720,MITSUBISHI,RVR 4WD,SUV - SMALL,2.0,4,AV,X,9.6,7.7,8.8,202,6
1721,MITSUBISHI,RVR 4WD,SUV - SMALL,2.4,4,AV,X,10.4,8.5,9.6,221,6
1722,NISSAN,370Z COUPE,TWO-SEATER,3.7,6,AS,Z,12.6,9.2,11.1,255,7
1723,NISSAN,370Z COUPE,TWO-SEATER,3.7,6,M,Z,13.3,9.3,11.5,264,6
1724,NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,AS,Z,13.0,9.6,11.5,264,7
1725,NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,M,Z,13.6,9.7,11.8,271,6
1726,NISSAN,ARMADA 4WD,SUV - STANDARD,5.6,8,A,X,19.2,13.4,16.6,382,5
1727,NISSAN,FRONTIER,PICKUP TRUCK - SMALL,4.0,6,A,X,14.8,10.3,12.7,292,5
1728,NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4.0,6,A,X,15.7,11.3,13.7,315,5
1729,NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4.0,6,M,X,15.0,11.2,13.3,306,6
1730,NISSAN,GT-R,SUBCOMPACT,3.8,6,AM,Z,14.3,10.5,12.6,290,6
1731,NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,AV,X,8.5,7.2,7.9,182,7
1732,NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,M,X,8.4,6.9,7.7,177,6
1733,NISSAN,JUKE AWD,STATION WAGON - SMALL,1.6,4,AV,X,8.8,7.5,8.2,189,7
1734,NISSAN,JUKE NISMO RS,STATION WAGON - SMALL,1.6,4,M,Z,8.9,7.5,8.3,191,6
1735,NISSAN,JUKE NISMO RS AWD,STATION WAGON - SMALL,1.6,4,AV,Z,9.4,8.1,8.8,202,8
1736,NISSAN,MICRA,COMPACT,1.6,4,A,X,8.8,6.6,7.8,179,4
1737,NISSAN,MICRA,COMPACT,1.6,4,M,X,8.6,6.6,7.7,177,5
1738,NISSAN,MURANO,STATION WAGON - MID-SIZE,3.5,6,AV,X,11.0,8.2,9.8,225,7
1739,NISSAN,MURANO AWD,STATION WAGON - MID-SIZE,3.5,6,AV,X,11.2,8.3,9.9,228,7
1740,NISSAN,TITAN,PICKUP TRUCK - STANDARD,5.6,8,A,X,18.4,13.3,16.1,370,5
1741,NISSAN,TITAN 4WD,PICKUP TRUCK - STANDARD,5.6,8,A,X,19.7,14.3,17.2,396,5
1742,NISSAN,SENTRA,MID-SIZE,1.8,4,M,X,8.9,6.6,7.9,182,6
1743,NISSAN,XTERRA 4WD,SUV - SMALL,4.0,6,A,X,16.0,12.0,14.2,327,5
1744,NISSAN,XTERRA 4WD,SUV - SMALL,4.0,6,M,X,16.0,12.3,14.4,331,6
1745,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,AM,Z,11.6,8.4,10.1,232,7
1746,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,M,Z,12.3,8.6,10.6,244,7
1747,PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.4,6,AM,Z,11.5,8.3,10.1,232,7
1748,PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.4,6,M,Z,12.3,8.7,10.7,246,7
1749,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,AM,Z,11.6,8.5,10.2,235,7
1750,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,M,Z,12.3,8.7,10.7,246,7
1751,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,AM,Z,11.9,8.7,10.5,242,7
1752,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,M,Z,12.5,9.0,10.9,251,7
1753,PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3.8,6,AM,Z,12.6,9.2,11.1,255,7
1754,PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3.8,6,M,Z,13.0,9.2,11.3,260,7
1755,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.8,6,AM,Z,13.1,9.4,11.4,262,7
1756,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.8,6,M,Z,13.4,9.3,11.6,267,7
1757,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,AM,Z,12.2,8.9,10.7,246,7
1758,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,M,Z,12.6,8.9,11.0,253,7
1759,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,AM,Z,12.5,9.0,11.0,253,7
1760,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,M,Z,12.9,9.2,11.2,258,7
1761,PORSCHE,911 CARRERA GTS,MINICOMPACT,3.8,6,AM,Z,12.6,9.0,11.0,253,7
1762,PORSCHE,911 CARRERA GTS,MINICOMPACT,3.8,6,M,Z,12.9,9.0,11.2,258,7
1763,PORSCHE,911 CARRERA GTS CABRIOLET,MINICOMPACT,3.8,6,AM,Z,12.6,9.2,11.1,255,7
1764,PORSCHE,911 CARRERA GTS CABRIOLET,MINICOMPACT,3.8,6,M,Z,13.4,9.3,11.6,267,7
1765,PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,AM,Z,11.9,8.7,10.5,242,7
1766,PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,M,Z,12.4,8.7,10.7,246,7
1767,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,AM,Z,12.2,8.7,10.6,244,7
1768,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,M,Z,12.5,8.9,10.9,251,7
1769,PORSCHE,911 TARGA 4,MINICOMPACT,3.4,6,AM,Z,12.3,8.9,10.8,248,7
1770,PORSCHE,911 TARGA 4,MINICOMPACT,3.4,6,M,Z,12.9,9.0,11.1,255,7
1771,PORSCHE,911 TARGA 4S,MINICOMPACT,3.8,6,AM,Z,12.8,9.3,11.2,258,7
1772,PORSCHE,911 TARGA 4S,MINICOMPACT,3.8,6,M,Z,13.1,9.2,11.4,262,7
1773,PORSCHE,BOXSTER GTS,TWO-SEATER,3.4,6,AM,Z,10.9,7.7,9.5,218,7
1774,PORSCHE,BOXSTER GTS,TWO-SEATER,3.4,6,M,Z,12.1,8.9,10.7,246,6
1775,PORSCHE,CAYENNE S,SUV - STANDARD,3.6,6,A,Z,14.3,9.6,12.2,286,8
1776,PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8,A,Z,16.7,11.2,14.2,327,8
1777,PORSCHE,CAYMAN GTS,TWO-SEATER,3.4,6,AM,Z,10.9,7.7,9.5,218,7
1778,PORSCHE,CAYMAN GTS,TWO-SEATER,3.4,6,M,Z,12.1,8.9,10.7,246,6
1779,PORSCHE,MACAN S,SUV - SMALL,3.0,6,A,Z,13.7,10.3,12.2,281,7
1780,PORSCHE,MACAN TURBO,SUV - SMALL,3.6,6,A,Z,14.2,10.1,12.3,283,7
1781,PORSCHE,PANAMERA 4S,FULL-SIZE,3.0,6,AM,Z,13.4,8.8,11.4,262,7
1782,PORSCHE,PANAMERA S,FULL-SIZE,3.0,6,AM,Z,13.4,8.8,11.4,262,7
1783,PORSCHE,PANAMERA TURBO S,FULL-SIZE,4.8,8,AM,Z,15.3,9.7,12.8,294,7
1784,PORSCHE,PANAMERA TURBO S EXECUTIVE,FULL-SIZE,4.8,8,AM,Z,15.4,9.8,12.9,297,7
1785,RAM,1500,PICKUP TRUCK - STANDARD,3.6,6,A,X,13.9,9.5,11.9,274,8
1786,RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A,X,15.7,10.9,13.6,313,8
1787,RAM,1500 ECODIESEL,PICKUP TRUCK - STANDARD,3.0,6,A,D,11.5,8.4,10.1,273,8
1788,RAM,1500 ECODIESEL HFE,PICKUP TRUCK - STANDARD,3.0,6,A,D,11.3,8.0,9.8,265,8
1789,RAM,1500 4X4,PICKUP TRUCK - STANDARD,3.6,6,A,X,14.6,10.1,12.6,290,8
1790,RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A,X,17.7,12.7,15.4,354,6
1791,RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A,X,16.2,11.5,14.1,324,8
1792,RAM,1500 4X4 ECODIESEL,PICKUP TRUCK - STANDARD,3.0,6,A,D,12.1,8.8,10.6,286,8
1793,RAM,PROMASTER CITY,SPECIAL PURPOSE VEHICLE,2.4,4,A,X,11.2,8.1,9.8,225,9
1794,ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,AS,Z,19.2,12.4,16.1,370,8
1795,ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12,AS,Z,19.2,12.4,16.1,370,8
1796,ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12,AS,Z,20.9,12.7,17.2,396,8
1797,ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12,AS,Z,20.7,12.9,17.2,396,8
1798,ROLLS-ROYCE,PHANTOM COUPE,COMPACT,6.7,12,AS,Z,20.9,12.7,17.2,396,8
1799,ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,COMPACT,6.7,12,AS,Z,20.7,12.9,17.2,396,8
1800,ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12,AS,Z,18.7,11.8,15.6,359,8
1801,SCION,FR-S,MINICOMPACT,2.0,4,M,Z,10.9,7.9,9.6,221,6
1802,SCION,tC,COMPACT,2.5,4,AS,X,10.2,7.6,9.0,207,6
1803,SCION,tC,COMPACT,2.5,4,M,X,10.2,7.7,9.0,207,6
1804,SCION,xB,STATION WAGON - SMALL,2.4,4,AS,X,10.9,8.5,9.8,225,4
1805,SCION,xB,STATION WAGON - SMALL,2.4,4,M,X,10.8,8.5,9.8,225,5
1806,SMART,FORTWO CABRIOLET,TWO-SEATER,1.0,3,AM,Z,6.8,6.2,6.5,150,5
1807,SMART,FORTWO COUPE,TWO-SEATER,1.0,3,AM,Z,6.8,6.2,6.5,150,5
1808,SUBARU,BRZ,MINICOMPACT,2.0,4,AS,Z,9.6,7.0,8.4,193,6
1809,SUBARU,BRZ,MINICOMPACT,2.0,4,M,Z,10.9,7.9,9.6,221,6
1810,SUBARU,FORESTER AWD,SUV - SMALL,2.0,4,AV,Z,10.2,8.5,9.4,216,8
1811,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,AV,X,9.6,7.5,8.7,200,6
1812,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,M,X,10.6,8.4,9.6,221,6
1813,SUBARU,IMPREZA AWD,COMPACT,2.0,4,AV,X,8.5,6.4,7.6,175,6
1814,SUBARU,IMPREZA AWD,COMPACT,2.0,4,M,X,9.5,7.0,8.4,193,5
1815,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.0,4,AV,X,8.5,6.4,7.6,175,6
1816,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.0,4,M,X,9.5,7.0,8.4,193,5
1817,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,AV,X,9.0,6.5,7.9,182,6
1818,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,M,X,10.7,7.8,9.4,216,6
1819,SUBARU,LEGACY AWD,MID-SIZE,3.6,6,AV,X,11.9,8.2,10.2,235,6
1820,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV,X,9.3,7.1,8.3,191,6
1821,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,M,X,11.0,8.2,9.7,223,6
1822,SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,AV,X,12.0,8.6,10.5,242,6
1823,SUBARU,WRX,COMPACT,2.0,4,AV,Z,12.4,9.4,11.1,255,8
1824,SUBARU,WRX,COMPACT,2.0,4,M,Z,11.1,8.3,9.8,225,6
1825,SUBARU,WRX,COMPACT,2.5,4,M,Z,13.8,10.2,12.2,281,6
1826,SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4,AV,X,9.1,7.0,8.1,186,6
1827,SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4,M,X,10.2,7.7,9.1,209,5
1828,SUBARU,XV CROSSTREK HYBRID AWD,SUV - SMALL,2.0,4,AV,X,7.9,6.9,7.5,173,6
1829,TOYOTA,4RUNNER 4WD,SUV - STANDARD,4.0,6,AS,X,14.2,11.1,12.8,294,5
1830,TOYOTA,4RUNNER 4WD (Part-Time 4WD),SUV - STANDARD,4.0,6,AS,X,14.2,11.1,12.8,294,5
1831,TOYOTA,AVALON,MID-SIZE,3.5,6,AS,X,11.3,7.5,9.6,221,6
1832,TOYOTA,CAMRY,MID-SIZE,2.5,4,AS,X,9.7,6.9,8.4,193,6
1833,TOYOTA,CAMRY,MID-SIZE,3.5,6,AS,X,11.0,7.7,9.5,218,6
1834,TOYOTA,COROLLA,MID-SIZE,1.8,4,A,X,8.6,6.5,7.6,175,4
1835,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,7.9,6.1,7.1,163,7
1836,TOYOTA,COROLLA,MID-SIZE,1.8,4,M,X,8.3,6.2,7.4,170,6
1837,TOYOTA,HIGHLANDER,SUV - SMALL,2.7,4,AS,X,11.7,9.5,10.7,246,6
1838,TOYOTA,HIGHLANDER,SUV - SMALL,3.5,6,AS,X,12.5,9.3,11.1,255,6
1839,TOYOTA,HIGHLANDER AWD,SUV - STANDARD,3.5,6,AS,X,13.0,9.8,11.6,267,6
1840,TOYOTA,HIGHLANDER HYBRID AWD,SUV - STANDARD,3.5,6,AV,X,8.6,8.5,8.5,196,6
1841,TOYOTA,HIGHLANDER HYBRID AWD LE,SUV - STANDARD,3.5,6,AV,X,8.4,8.3,8.4,193,6
1842,TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS,X,10.5,8.2,9.5,218,6
1843,TOYOTA,RAV4 LE/XLE,SUV - SMALL,2.5,4,AS,X,10.0,7.6,8.9,205,6
1844,TOYOTA,RAV4 LIMITED AWD,SUV - SMALL,2.5,4,AS,X,10.7,8.3,9.6,221,6
1845,TOYOTA,SEQUOIA 4WD,SUV - STANDARD,5.7,8,AS,X,18.8,14.0,16.6,382,6
1846,TOYOTA,SIENNA,MINIVAN,3.5,6,AS,X,13.0,9.5,11.4,262,6
1847,TOYOTA,SIENNA AWD,MINIVAN,3.5,6,AS,X,14.4,10.2,12.5,288,6
1848,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,A,X,12.2,9.9,11.2,258,4
1849,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,M,X,11.3,9.5,10.5,242,5
1850,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,A,X,13.1,11.3,12.3,283,4
1851,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,M,X,12.9,11.5,12.3,283,5
1852,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,4.0,6,A,X,14.8,11.6,13.4,308,5
1853,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS,X,17.2,12.8,15.2,350,6
1854,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS,X,18.5,14.2,16.6,382,6
1855,TOYOTA,VENZA,SUV - SMALL,2.7,4,AS,X,11.6,9.0,10.4,239,6
1856,TOYOTA,VENZA,SUV - SMALL,3.5,6,AS,X,12.5,9.0,10.9,251,6
1857,TOYOTA,VENZA 4WD,SUV - SMALL,2.7,4,AS,X,11.6,9.2,10.5,242,6
1858,TOYOTA,VENZA 4WD,SUV - SMALL,3.5,6,AS,X,12.8,9.3,11.3,260,6
1859,TOYOTA,YARIS,COMPACT,1.5,4,A,X,7.8,6.6,7.3,168,4
1860,TOYOTA,YARIS,COMPACT,1.5,4,M,X,7.7,6.3,7.1,163,5
1861,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,AS,X,9.6,7.2,8.5,196,6
1862,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,AM,Z,10.0,7.9,9.1,209,6
1863,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,M,Z,10.4,7.7,9.2,212,6
1864,VOLKSWAGEN,BEETLE TDI (modified),COMPACT,2.0,4,AM,D,7.6,5.7,6.9,183,6
1865,VOLKSWAGEN,BEETLE TDI (modified),COMPACT,2.0,4,M,D,7.6,5.7,6.9,184,6
1866,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,1.8,4,AS,X,9.8,7.3,8.7,200,6
1867,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.0,4,AM,Z,10.3,8.2,9.4,216,6
1868,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.0,4,M,Z,10.4,7.7,9.2,212,6
1869,VOLKSWAGEN,CC,COMPACT,2.0,4,AM,Z,10.7,7.7,9.3,214,6
1870,VOLKSWAGEN,CC,COMPACT,2.0,4,M,Z,11.4,7.4,9.6,221,6
1871,VOLKSWAGEN,CC 4MOTION,COMPACT,3.6,6,AS,Z,13.9,9.3,11.8,271,6
1872,VOLKSWAGEN,EOS,SUBCOMPACT,2.0,4,AM,Z,10.8,7.8,9.5,219,6
1873,VOLKSWAGEN,GOLF,COMPACT,1.8,4,AS,X,9.3,6.5,8.1,186,6
1874,VOLKSWAGEN,GOLF,COMPACT,1.8,4,M,X,9.3,6.4,8.0,184,5
1875,VOLKSWAGEN,GOLF TDI (modified),COMPACT,2.0,4,AM,D,7.6,5.5,6.5,177,6
1876,VOLKSWAGEN,GOLF TDI (modified),COMPACT,2.0,4,M,D,7.8,5.2,6.5,178,6
1877,VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,AM,Z,9.5,7.2,8.5,196,6
1878,VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,M,Z,9.4,6.9,8.3,191,6
1879,VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,AS,X,9.4,6.8,8.2,193,6
1880,VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,M,X,9.5,6.6,8.2,189,5
1881,VOLKSWAGEN,GOLF SPORTWAGON TDI (modified),STATION WAGON - SMALL,2.0,4,AM,D,7.6,5.6,6.7,180,6
1882,VOLKSWAGEN,GOLF SPORTWAGON TDI (modified),STATION WAGON - SMALL,2.0,4,M,D,7.6,5.5,6.7,179,6
1883,VOLKSWAGEN,JETTA,COMPACT,1.8,4,AS,X,9.3,6.3,7.9,182,6
1884,VOLKSWAGEN,JETTA,COMPACT,1.8,4,M,X,9.3,6.3,8.0,184,5
1885,VOLKSWAGEN,JETTA,COMPACT,2.0,4,AS,X,10.4,7.0,8.9,205,6
1886,VOLKSWAGEN,JETTA,COMPACT,2.0,4,M,X,9.5,6.9,8.4,193,5
1887,VOLKSWAGEN,JETTA TDI (modified),COMPACT,2.0,4,AM,D,7.6,5.2,6.5,175,6
1888,VOLKSWAGEN,JETTA TDI (modified),COMPACT,2.0,4,M,D,7.6,5.1,6.5,176,6
1889,VOLKSWAGEN,JETTA GLI,COMPACT,2.0,4,AM,Z,10.0,7.3,8.8,202,6
1890,VOLKSWAGEN,JETTA GLI,COMPACT,2.0,4,M,Z,10.3,7.2,8.9,205,6
1891,VOLKSWAGEN,JETTA HYBRID,COMPACT,1.4,4,AM,Z,5.6,4.9,5.3,122,7
1892,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,AS,X,9.7,6.6,8.3,191,6
1893,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,M,X,9.8,6.7,8.4,193,5
1894,VOLKSWAGEN,PASSAT TDI (modified),MID-SIZE,2.0,4,AM,D,7.8,5.6,6.9,185,6
1895,VOLKSWAGEN,PASSAT TDI (modified),MID-SIZE,2.0,4,M,D,7.8,5.3,6.7,182,6
1896,VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,AM,Z,11.9,8.5,10.4,239,6
1897,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,AS,Z,11.5,9.3,10.5,242,6
1898,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,M,Z,13.0,9.0,11.2,258,6
1899,VOLKSWAGEN,TIGUAN 4MOTION,SUV - SMALL,2.0,4,AS,Z,11.7,9.4,10.7,246,6
1900,VOLKSWAGEN,TOUAREG,SUV - STANDARD,3.6,6,AS,Z,14.1,10.4,12.4,292,8
1901,VOLVO,S60 POLESTAR AWD,COMPACT,3.0,6,AS,X,12.8,8.9,11.0,253,6
1902,VOLVO,S60 T5 ,COMPACT,2.0,4,AS,X,9.8,6.6,8.4,193,8
1903,VOLVO,S60 T5 AWD,COMPACT,2.5,5,AS,X,11.6,8.2,10.1,232,6
1904,VOLVO,S60 T6   ,COMPACT,2.0,4,AS,Z,10.1,7.3,8.9,205,8
1905,VOLVO,S60 T6 AWD,COMPACT,3.0,6,AS,X,12.9,9.0,11.2,258,6
1906,VOLVO,S80 T5,MID-SIZE,2.0,4,AS,X,9.8,6.6,8.4,193,8
1907,VOLVO,S80 T6 AWD,MID-SIZE,3.0,6,AS,X,12.9,9.0,11.2,258,6
1908,VOLVO,V60 CC,SUV - SMALL,2.0,4,AS,X,9.8,7.6,8.8,202,8
1909,VOLVO,V60 CC AWD,SUV - SMALL,2.5,5,AS,X,11.8,8.5,10.3,237,6
1910,VOLVO,V60 POLESTAR AWD,STATION WAGON - SMALL,3.0,6,AS,X,12.8,8.9,11.0,253,6
1911,VOLVO,V60 T5,STATION WAGON - SMALL,2.0,4,AS,X,9.8,6.6,8.4,193,8
1912,VOLVO,V60 T5 AWD,STATION WAGON - SMALL,2.5,5,AS,X,11.6,8.2,10.1,232,6
1913,VOLVO,V60 T6 AWD,STATION WAGON - SMALL,3.0,6,AS,X,12.9,9.0,11.2,258,6
1914,VOLVO,XC60 3.2 AWD,SUV - SMALL,3.2,6,AS,X,13.1,9.5,11.5,264,6
1915,VOLVO,XC60 T5,SUV - SMALL,2.0,4,AS,X,9.8,7.6,8.8,202,8
1916,VOLVO,XC60 T5 AWD,SUV - SMALL,2.5,5,AS,X,13.0,9.4,11.4,262,6
1917,VOLVO,XC60 T6  ,SUV - SMALL,2.0,4,AS,Z,10.7,7.8,9.4,216,8
1918,VOLVO,XC60 T6 AWD,SUV - SMALL,3.0,6,AS,X,13.6,9.9,11.9,274,6
1919,VOLVO,XC70 3.2 AWD,SUV - SMALL,3.2,6,AS,X,13.1,9.1,11.3,260,6
1920,VOLVO,XC70 T5,SUV - SMALL,2.0,4,AS,X,9.8,7.6,8.8,202,8
1921,VOLVO,XC70 T6 AWD,SUV - SMALL,3.0,6,AS,X,13.6,9.9,11.9,274,6
1922,ACURA,ILX,COMPACT,2.4,4,AM,Z,9.3,6.6,8.1,189,8
1923,ACURA,MDX SH-AWD,SUV - SMALL,3.5,6,AS,Z,12.7,9.1,11.1,254,9
1924,ACURA,MDX SH-AWD ELITE,SUV - SMALL,3.5,6,AS,Z,12.2,9.1,10.7,251,9
1925,ACURA,RDX AWD,SUV - SMALL,3.5,6,AS,Z,12.4,8.6,10.7,249,6
1926,ACURA,RLX,MID-SIZE,3.5,6,AS,Z,11.9,7.7,10.0,235,6
1927,ACURA,RLX HYBRID,MID-SIZE,3.5,6,AM,Z,8.0,7.5,7.7,180,7
1928,ACURA,TLX,COMPACT,2.4,4,AM,Z,9.6,6.6,8.3,196,8
1929,ACURA,TLX SH-AWD,COMPACT,3.5,6,AS,Z,11.2,7.5,9.6,226,9
1930,ALFA ROMEO,4C,TWO-SEATER,1.8,4,AM,Z,9.7,6.9,8.4,197,6
1931,ASTON MARTIN,DB9 GT,MINICOMPACT,5.9,12,A,Z,18.0,12.6,15.6,365,6
1932,ASTON MARTIN,RAPIDE S,SUBCOMPACT,6.0,12,A,Z,16.8,10.9,14.2,332,8
1933,ASTON MARTIN,VANQUISH,MINICOMPACT,6.0,12,A,Z,17.6,11.4,14.8,346,8
1934,ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,AM,Z,17.4,11.3,14.7,343,7
1935,ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,M,Z,18.1,12.3,15.5,362,6
1936,ASTON MARTIN,VANTAGE GT,TWO-SEATER,4.7,8,AM,Z,17.4,11.3,14.7,343,7
1937,ASTON MARTIN,VANTAGE GT,TWO-SEATER,4.7,8,M,Z,18.1,12.3,15.5,362,6
1938,ASTON MARTIN,V8 VANTAGE S,TWO-SEATER,4.7,8,AM,Z,17.4,11.3,14.7,343,7
1939,ASTON MARTIN,V8 VANTAGE S,TWO-SEATER,4.7,8,M,Z,18.1,12.3,15.5,362,6
1940,ASTON MARTIN,V12 VANTAGE S,TWO-SEATER,6.0,12,AM,Z,19.5,12.8,16.5,390,7
1941,AUDI,A3,SUBCOMPACT,1.8,4,AM,X,10.0,7.1,8.7,204,6
1942,AUDI,A3 QUATTRO,SUBCOMPACT,2.0,4,AM,X,9.8,7.2,8.6,201,6
1943,AUDI,A3 CABRIOLET QUATTRO,SUBCOMPACT,2.0,4,AM,X,10.1,7.5,8.9,208,6
1944,AUDI,A4,COMPACT,2.0,4,AV,Z,9.9,7.6,8.9,212,8
1945,AUDI,A4 QUATTRO,COMPACT,2.0,4,AS,Z,11.0,7.8,9.6,224,8
1946,AUDI,A4 QUATTRO,COMPACT,2.0,4,M,Z,10.6,7.3,9.1,214,6
