,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),CO2 Emissions(g/km),Number of Gears
963,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV,X,9.9,7.8,9.0,207,
964,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,M,X,10.8,8.5,9.8,225,6.0
965,SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,AS,X,13.4,9.7,11.7,269,5.0
966,SUBARU,TRIBECA AWD,SUV - SMALL,3.6,6,AS,X,14.7,11.1,13.1,301,5.0
967,SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4,AV,X,9.5,7.2,8.5,196,
968,SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4,M,X,10.2,8.0,9.2,212,5.0
969,SUBARU,XV CROSSTREK HYBRID AWD,SUV - SMALL,2.0,4,AV,X,8.1,7.2,7.7,177,
970,TOYOTA,4RUNNER (Part-Time 4WD),SUV - STANDARD,4.0,6,AS,X,14.3,11.1,12.9,297,5.0
971,TOYOTA,4RUNNER 4WD,SUV - STANDARD,4.0,6,AS,X,14.3,11.1,12.9,297,5.0
972,TOYOTA,AVALON,MID-SIZE,3.5,6,AS,X,11.3,7.6,9.6,221,6.0
973,TOYOTA,CAMRY,MID-SIZE,2.5,4,AS,X,9.5,6.6,8.2,189,6.0
974,TOYOTA,CAMRY,MID-SIZE,3.5,6,AS,X,11.1,7.8,9.6,221,6.0
975,TOYOTA,CAMRY HYBRID LE,MID-SIZE,2.5,4,AV,X,5.5,5.9,5.7,131,
976,TOYOTA,CAMRY HYBRID XLE/SE,MID-SIZE,2.5,4,AV,X,5.8,6.2,6.0,138,
977,TOYOTA,COROLLA,MID-SIZE,1.8,4,A,X,8.6,6.5,7.7,177,4.0
978,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,8.1,6.3,7.3,168,7.0
979,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,8.0,5.9,7.1,163,
980,TOYOTA,COROLLA,MID-SIZE,1.8,4,M,X,8.3,6.3,7.4,170,6.0
981,TOYOTA,COROLLA LE ECO (1-mode),MID-SIZE,1.8,4,AV,X,7.7,5.6,6.8,156,
982,TOYOTA,COROLLA LE ECO (2-mode),MID-SIZE,1.8,4,AV,X,7.8,5.9,6.9,159,
983,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,A,X,9.4,7.5,8.5,196,4.0
984,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,M,X,8.9,7.3,8.2,189,5.0
985,TOYOTA,FJ CRUISER 4WD,SUV - SMALL,4.0,6,A,X,14.3,11.2,12.9,297,5.0
986,TOYOTA,FJ CRUISER 4WD,SUV - SMALL,4.0,6,M,X,15.4,12.1,13.9,320,6.0
987,TOYOTA,HIGHLANDER,SUV - SMALL,2.7,4,AS,X,11.7,8.6,10.3,237,6.0
988,TOYOTA,HIGHLANDER,SUV - SMALL,3.5,6,AS,X,12.6,9.4,11.2,258,6.0
989,TOYOTA,HIGHLANDER AWD,SUV - STANDARD,3.5,6,AS,X,13.0,9.7,11.5,264,6.0
990,TOYOTA,HIGHLANDER HYBRID AWD,SUV - STANDARD,3.5,6,AV,X,8.0,8.6,8.3,191,6.0
991,TOYOTA,HIGHLANDER HYBRID AWD LE,SUV - STANDARD,3.5,6,AV,X,7.9,8.6,8.2,189,6.0
992,TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,X,4.7,4.9,4.8,110,
993,TOYOTA,PRIUS c,COMPACT,1.5,4,AV,X,4.6,4.9,4.7,108,
994,TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.3,5.8,5.5,126,
995,TOYOTA,RAV4,SUV - SMALL,2.5,4,AS,X,10.0,7.6,8.9,205,6.0
996,TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS,X,10.4,8.1,9.4,216,6.0
997,TOYOTA,RAV4 LIMITED AWD,SUV - SMALL,2.5,4,AS,X,10.6,8.2,9.5,218,6.0
998,TOYOTA,SEQUOIA 4WD,SUV - STANDARD,5.7,8,AS,X,19.0,13.9,16.7,384,6.0
999,TOYOTA,SIENNA,MINIVAN,3.5,6,AS,X,12.9,9.4,11.3,260,6.0
1000,TOYOTA,SIENNA AWD,MINIVAN,3.5,6,AS,X,14.2,10.3,12.4,285,6.0
1001,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,A,X,12.2,9.3,10.9,251,4.0
1002,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,M,X,11.3,8.9,10.2,235,5.0
1003,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,4.0,6,M,X,14.5,11.3,13.1,301,6.0
1004,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,A,X,13.1,10.5,11.9,274,4.0
1005,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,M,X,12.8,10.6,11.8,271,5.0
1006,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,4.0,6,A,X,14.7,11.5,13.3,306,5.0
1007,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,4.0,6,M,X,15.3,12.3,14.0,322,6.0
1008,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.0,6,AS,X,14.8,11.8,13.5,310,5.0
1009,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.6,8,AS,X,15.9,12.3,14.3,329,6.0
1010,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS,X,17.6,12.9,15.5,356,6.0
1011,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS,X,16.9,12.8,15.1,347,6.0
1012,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS,X,18.1,13.9,16.2,373,6.0
1013,TOYOTA,VENZA,SUV - SMALL,2.7,4,AS,X,11.4,8.2,10.0,230,6.0
1014,TOYOTA,VENZA,SUV - SMALL,3.5,6,AS,X,12.6,9.1,11.0,253,6.0
1015,TOYOTA,VENZA 4WD,SUV - SMALL,2.7,4,AS,X,11.6,8.5,10.2,235,6.0
1016,TOYOTA,VENZA 4WD,SUV - SMALL,3.5,6,AS,X,12.9,9.4,11.3,260,6.0
1017,TOYOTA,YARIS,COMPACT,1.5,4,A,X,7.9,6.6,7.3,168,4.0
1018,TOYOTA,YARIS,COMPACT,1.5,4,M,X,7.8,6.3,7.1,163,5.0
1019,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,A,X,9.5,7.2,8.5,196,6.0
1020,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,M,X,9.9,7.2,8.7,200,5.0
1021,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,A,Z,10.3,7.7,9.1,209,6.0
1022,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,M,Z,10.8,7.6,9.4,216,6.0
1023,VOLKSWAGEN,BEETLE,COMPACT,2.5,5,A,X,10.9,8.4,9.8,225,6.0
1024,VOLKSWAGEN,BEETLE,COMPACT,2.5,5,M,X,11.2,7.7,9.6,221,5.0
1025,VOLKSWAGEN,BEETLE TDI (modified),COMPACT,2.0,4,A,D,8.4,5.9,7.4,200,6.0
1026,VOLKSWAGEN,BEETLE TDI (modified),COMPACT,2.0,4,M,D,8.8,6.1,7.7,208,6.0
1027,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,1.8,4,A,X,9.8,7.3,8.7,200,6.0
1028,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.0,4,A,Z,10.3,8.1,9.3,214,6.0
1029,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.0,4,M,Z,10.8,7.6,9.4,216,6.0
1030,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.5,5,A,X,11.2,8.7,10.1,232,6.0
1031,VOLKSWAGEN,CC,COMPACT,2.0,4,A,Z,11.1,7.9,9.7,223,6.0
1032,VOLKSWAGEN,CC,COMPACT,2.0,4,M,Z,11.6,7.7,9.8,225,6.0
1033,VOLKSWAGEN,CC 4MOTION,COMPACT,3.6,6,A,Z,14.3,9.8,12.3,283,6.0
1034,VOLKSWAGEN,EOS,SUBCOMPACT,2.0,4,A,Z,10.9,8.0,9.6,221,6.0
1035,VOLKSWAGEN,GOLF WAGON,STATION WAGON - SMALL,2.5,5,A,X,11.0,7.7,9.5,218,6.0
1036,VOLKSWAGEN,GOLF WAGON,STATION WAGON - SMALL,2.5,5,M,X,11.2,7.3,9.4,216,5.0
1037,VOLKSWAGEN,GOLF WAGON TDI (modified),STATION WAGON - SMALL,2.0,4,A,D,8.1,6.4,7.4,198,6.0
1038,VOLKSWAGEN,GOLF WAGON TDI (modified),STATION WAGON - SMALL,2.0,4,M,D,8.3,6.0,7.3,196,6.0
1039,VOLKSWAGEN,JETTA,COMPACT,1.8,4,A,X,9.5,6.7,8.2,189,6.0
1040,VOLKSWAGEN,JETTA,COMPACT,1.8,4,M,X,9.4,6.7,8.2,189,5.0
1041,VOLKSWAGEN,JETTA,COMPACT,2.0,4,A,X,10.6,8.0,9.4,216,6.0
1042,VOLKSWAGEN,JETTA,COMPACT,2.0,4,M,X,10.4,7.2,9.0,207,5.0
1043,VOLKSWAGEN,JETTA TDI (modified),COMPACT,2.0,4,A,D,8.1,6.4,7.4,198,6.0
1044,VOLKSWAGEN,JETTA TDI (modified),COMPACT,2.0,4,M,D,8.3,6.0,7.3,196,6.0
1045,VOLKSWAGEN,JETTA GLI,COMPACT,2.0,4,A,Z,10.2,7.5,9.0,207,6.0
1046,VOLKSWAGEN,JETTA GLI,COMPACT,2.0,4,M,Z,10.6,7.4,9.2,212,6.0
1047,VOLKSWAGEN,JETTA TURBO HYBRID,COMPACT,1.4,4,AM,Z,5.6,5.2,5.4,124,7.0
1048,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,A,X,9.9,6.9,8.6,198,6.0
1049,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,M,X,10.0,6.9,8.6,198,5.0
1050,VOLKSWAGEN,PASSAT,MID-SIZE,2.5,5,A,X,11.0,8.0,9.7,223,6.0
1051,VOLKSWAGEN,PASSAT,MID-SIZE,2.5,5,M,X,11.4,7.8,9.8,225,5.0
1052,VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,A,Z,12.4,8.8,10.8,248,6.0
1053,VOLKSWAGEN,PASSAT TDI (modified),MID-SIZE,2.0,4,A,D,7.8,5.9,6.9,180,6.0
1054,VOLKSWAGEN,ROUTAN,MINIVAN,3.6,6,A,X,14.2,9.5,12.1,278,6.0
1055,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A,Z,11.7,9.5,10.7,246,6.0
1056,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,M,Z,13.6,9.2,11.6,267,6.0
1057,VOLKSWAGEN,TIGUAN 4MOTION,SUV - SMALL,2.0,4,A,Z,11.7,9.4,10.7,246,6.0
1058,VOLKSWAGEN,TOUAREG,SUV - STANDARD,3.6,6,AS,Z,14.4,10.4,12.6,296,8.0
1059,VOLKSWAGEN,TOUAREG TDI (modified),SUV - STANDARD,3.0,6,AS,D,11.8,8.1,10.2,277,8.0
1060,VOLVO,S60,COMPACT,2.5,5,AS,X,11.3,7.8,9.7,223,6.0
1061,VOLVO,S60 AWD,COMPACT,2.5,5,AS,X,11.6,8.3,10.1,232,6.0
1062,VOLVO,S60 AWD,COMPACT,3.0,6,AS,X,13.2,9.5,11.5,264,6.0
1063,VOLVO,S80,MID-SIZE,3.2,6,AS,X,11.9,8.1,10.2,235,6.0
1064,VOLVO,S80 AWD,MID-SIZE,3.0,6,AS,X,13.2,9.5,11.5,264,6.0
1065,VOLVO,XC60,SUV - SMALL,3.2,6,AS,X,13.0,8.9,11.2,258,6.0
1066,VOLVO,XC60 AWD,SUV - SMALL,3.0,6,AS,X,13.4,9.8,11.8,271,6.0
1067,VOLVO,XC60 AWD,SUV - SMALL,3.2,6,AS,X,13.2,9.5,11.5,264,6.0
1068,VOLVO,XC70 AWD,SUV - SMALL,3.0,6,AS,X,13.4,9.8,11.8,271,6.0
1069,VOLVO,XC70 AWD,SUV - SMALL,3.2,6,AS,X,12.9,9.3,11.3,260,6.0
1070,VOLVO,XC90 AWD,SUV - STANDARD,3.2,6,AS,X,14.9,10.2,12.8,294,6.0
1071,ACURA,ILX,COMPACT,2.0,4,AS,Z,9.7,6.7,8.3,191,5.0
1072,ACURA,ILX,COMPACT,2.4,4,M,Z,10.8,7.4,9.3,214,6.0
1073,ACURA,ILX HYBRID,COMPACT,1.5,4,AV,Z,6.0,6.1,6.1,140,7.0
1074,ACURA,MDX SH-AWD,SUV - SMALL,3.5,6,AS,Z,12.7,9.1,11.1,255,6.0
1075,ACURA,RLX HYBRID,MID-SIZE,3.5,6,AM,Z,8.0,7.5,7.7,177,7.0
1076,ACURA,TLX,COMPACT,2.4,4,AM,Z,9.6,6.6,8.3,191,8.0
1077,ACURA,TLX,COMPACT,3.5,6,AS,Z,11.2,6.9,9.2,212,9.0
1078,ACURA,TLX SH-AWD,COMPACT,3.5,6,AS,Z,11.2,7.5,9.6,221,9.0
1079,ASTON MARTIN,RAPIDE S,SUBCOMPACT,6.0,12,A,Z,16.8,10.9,14.2,327,8.0
1080,ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,M,Z,18.1,12.3,15.5,356,6.0
1081,ASTON MARTIN,V8 VANTAGE S,TWO-SEATER,4.7,8,M,Z,18.1,12.3,15.5,356,6.0
1082,ASTON MARTIN,V12 VANTAGE S,TWO-SEATER,6.0,12,AM,Z,19.5,12.8,16.5,379,7.0
1083,ASTON MARTIN,VANTAGE GT,TWO-SEATER,4.7,8,AM,Z,17.4,11.3,14.7,338,7.0
1084,ASTON MARTIN,VANTAGE GT,TWO-SEATER,4.7,8,M,Z,18.1,12.3,15.5,356,6.0
1085,ASTON MARTIN,VANQUISH,MINICOMPACT,6.0,12,A,Z,17.6,11.4,14.8,340,8.0
1086,AUDI,A3,SUBCOMPACT,1.8,4,AM,Z,10.0,7.1,8.7,200,6.0
1087,AUDI,A3 TDI (modified),SUBCOMPACT,2.0,4,AM,D,7.6,5.5,6.5,177,6.0
1088,AUDI,A3 QUATTRO,SUBCOMPACT,2.0,4,AM,Z,9.8,7.2,8.6,198,6.0
1089,AUDI,A3 CABRIOLET QUATTRO,SUBCOMPACT,2.0,4,AM,Z,10.1,7.5,8.9,205,6.0
1090,AUDI,A4,COMPACT,2.0,4,AV,Z,9.9,7.6,8.9,205,8.0
1091,AUDI,A4 QUATTRO,COMPACT,2.0,4,AS,Z,11.0,7.8,9.6,221,8.0
1092,AUDI,A4 QUATTRO,COMPACT,2.0,4,M,Z,10.6,7.3,9.1,209,6.0
1093,AUDI,A4 ALLROAD QUATTRO,STATION WAGON - SMALL,2.0,4,AS,Z,11.2,8.4,9.9,228,8.0
1094,AUDI,A5 QUATTRO,SUBCOMPACT,2.0,4,AS,Z,11.0,7.8,9.6,221,8.0
1095,AUDI,A5 QUATTRO,SUBCOMPACT,2.0,4,M,Z,10.6,7.3,9.1,209,6.0
1096,AUDI,A5 CABRIOLET QUATTRO,SUBCOMPACT,2.0,4,AS,Z,11.3,8.0,9.8,225,8.0
1097,AUDI,A6 QUATTRO,MID-SIZE,2.0,4,AS,Z,12.0,8.1,10.3,237,8.0
1098,AUDI,A7 QUATTRO,MID-SIZE,3.0,6,AS,Z,13.1,8.5,11.0,253,8.0
1099,AUDI,A8,MID-SIZE,3.0,6,AS,Z,12.6,8.0,10.5,242,8.0
1100,AUDI,A8,MID-SIZE,4.0,8,AS,Z,12.9,8.0,10.7,246,8.0
1101,AUDI,A8L,FULL-SIZE,3.0,6,AS,Z,12.6,8.0,10.5,242,8.0
1102,AUDI,A8L,FULL-SIZE,4.0,8,AS,Z,13.2,8.3,11.0,258,8.0
1103,AUDI,A8L,FULL-SIZE,6.3,12,AS,Z,17.8,10.8,14.6,344,8.0
1104,AUDI,Q3,COMPACT,2.0,4,AS,Z,12.0,8.2,10.3,237,6.0
1105,AUDI,Q3 QUATTRO,COMPACT,2.0,4,AS,Z,11.9,8.4,10.3,237,6.0
1106,AUDI,Q5,SUV - SMALL,3.0,6,AS,Z,13.2,9.2,11.4,262,8.0
1107,AUDI,Q5 HYBRID,SUV - SMALL,2.0,4,AS,Z,9.8,7.9,8.9,205,8.0
1108,AUDI,Q7,SUV - STANDARD,3.0,6,AS,Z,15.2,11.0,13.3,306,8.0
1109,AUDI,R8,TWO-SEATER,4.2,8,AM,Z,17.3,10.4,14.2,327,7.0
1110,AUDI,R8,TWO-SEATER,4.2,8,M,Z,20.5,11.7,16.6,382,6.0
1111,AUDI,R8,TWO-SEATER,5.2,10,AM,Z,18.2,10.6,14.8,347,7.0
1112,AUDI,R8,TWO-SEATER,5.2,10,M,Z,19.9,12.0,16.4,377,6.0
1113,AUDI,R8 SPYDER,TWO-SEATER,4.2,8,AM,Z,17.3,10.4,14.2,327,7.0
1114,AUDI,R8 SPYDER,TWO-SEATER,4.2,8,M,Z,20.5,11.7,16.6,382,6.0
1115,AUDI,R8 SPYDER,TWO-SEATER,5.2,10,AM,Z,18.2,10.6,14.8,347,7.0
1116,AUDI,R8 SPYDER,TWO-SEATER,5.2,10,M,Z,19.9,12.0,16.4,377,6.0
1117,AUDI,RS 5,SUBCOMPACT,4.2,8,AM,Z,14.9,10.1,12.8,294,7.0
1118,AUDI,RS 5 CABRIOLET,SUBCOMPACT,4.2,8,AM,Z,14.8,10.6,12.9,297,7.0
1119,AUDI,RS 7,MID-SIZE,4.0,8,AS,Z,16.6,9.4,13.3,313,8.0
1120,AUDI,S3,SUBCOMPACT,2.0,4,AM,Z,10.1,7.7,9.0,207,6.0
1121,AUDI,S4,COMPACT,3.0,6,AM,Z,13.0,8.5,11.0,253,7.0
1122,AUDI,S4,COMPACT,3.0,6,M,Z,13.8,9.0,11.7,269,6.0
1123,AUDI,S5,SUBCOMPACT,3.0,6,AM,Z,13.0,8.5,11.0,253,7.0
1124,AUDI,S5,SUBCOMPACT,3.0,6,M,Z,13.8,9.0,11.7,269,6.0
1125,AUDI,S5 CABRIOLET,SUBCOMPACT,3.0,6,AM,Z,13.3,9.1,11.4,262,7.0
1126,AUDI,S6,MID-SIZE,4.0,8,AM,Z,14.0,8.7,11.7,269,7.0
1127,AUDI,S7,MID-SIZE,4.0,8,AM,Z,14.0,8.7,11.7,269,7.0
1128,AUDI,S8,MID-SIZE,4.0,8,AS,Z,14.6,8.8,11.9,281,8.0
1129,AUDI,SQ5,SUV - SMALL,3.0,6,AS,Z,14.1,9.9,12.2,281,8.0
1130,AUDI,TT COUPE QUATTRO,SUBCOMPACT,2.0,4,AM,Z,10.4,7.6,9.1,209,6.0
1131,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,2.0,4,AM,Z,10.4,7.7,9.2,212,6.0
1132,AUDI,TTS COUPE QUATTRO,SUBCOMPACT,2.0,4,AM,Z,11.7,8.4,10.2,235,6.0
1133,AUDI,TTS ROADSTER QUATTRO,TWO-SEATER,2.0,4,AM,Z,11.7,8.5,10.2,235,6.0
1134,BENTLEY,CONTINENTAL GT,COMPACT,4.0,8,AS,Z,16.1,9.4,13.1,307,8.0
1135,BENTLEY,CONTINENTAL GT,COMPACT,6.0,12,AS,Z,18.9,11.2,15.4,354,8.0
1136,BENTLEY,CONTINENTAL GT CONVERTIBLE,SUBCOMPACT,4.0,8,AS,Z,17.7,10.3,14.4,337,8.0
1137,BENTLEY,CONTINENTAL GT CONVERTIBLE,SUBCOMPACT,6.0,12,AS,Z,19.6,11.7,16.0,368,8.0
1138,BENTLEY,CONTINENTAL GT3-R,TWO-SEATER,4.0,8,AS,Z,17.6,10.1,14.2,327,8.0
1139,BENTLEY,FLYING SPUR,MID-SIZE,4.0,8,AS,Z,17.7,10.0,14.2,334,8.0
1141,BMW,228i CABRIOLET,SUBCOMPACT,2.0,4,AS,Z,10.4,7.1,8.9,205,8.0
1142,BMW,228i COUPE,SUBCOMPACT,2.0,4,AS,Z,10.0,6.5,8.4,193,8.0
1143,BMW,228i COUPE,SUBCOMPACT,2.0,4,M,Z,10.7,6.9,9.0,207,6.0
1144,BMW,228i xDRIVE CABRIOLET,SUBCOMPACT,2.0,4,AS,Z,10.6,7.2,9.1,209,8.0
1145,BMW,228i xDRIVE COUPE,SUBCOMPACT,2.0,4,AS,Z,10.3,6.7,8.7,200,8.0
1146,BMW,320i SEDAN,COMPACT,2.0,4,AS,Z,10.0,6.5,8.4,193,8.0
1147,BMW,320i SEDAN,COMPACT,2.0,4,M,Z,10.7,6.9,9.0,207,6.0
1148,BMW,320i xDRIVE SEDAN,COMPACT,2.0,4,AS,Z,10.3,6.7,8.7,200,8.0
1149,BMW,328d xDRIVE SEDAN,COMPACT,2.0,4,AS,D,7.6,5.5,6.7,181,8.0
1150,BMW,328d xDRIVE TOURING,STATION WAGON - SMALL,2.0,4,AS,D,7.6,5.5,6.7,181,8.0
1151,BMW,328i SEDAN,COMPACT,2.0,4,AS,Z,10.0,6.5,8.4,193,8.0
1152,BMW,328i SEDAN,COMPACT,2.0,4,M,Z,10.7,6.9,9.0,207,6.0
1153,BMW,328i xDRIVE SEDAN,COMPACT,2.0,4,AS,Z,10.6,7.2,9.1,209,8.0
1154,BMW,328i xDRIVE GRAN TURISMO,FULL-SIZE,2.0,4,AS,Z,10.6,7.2,9.1,209,8.0
1155,BMW,328i xDRIVE TOURING,STATION WAGON - SMALL,2.0,4,AS,Z,10.6,7.2,9.1,209,8.0
1156,BMW,335i SEDAN,COMPACT,3.0,6,AS,Z,11.4,7.4,9.6,221,8.0
1157,BMW,335i SEDAN,COMPACT,3.0,6,M,Z,11.5,7.8,9.8,225,6.0
1158,BMW,335i xDRIVE SEDAN,COMPACT,3.0,6,AS,Z,11.9,7.8,10.0,230,8.0
1159,BMW,335i xDRIVE SEDAN,COMPACT,3.0,6,M,Z,12.0,8.3,10.3,237,6.0
1160,BMW,335i xDRIVE GRAN TURISMO,FULL-SIZE,3.0,6,AS,Z,11.9,7.8,10.0,230,8.0
1161,BMW,428i CABRIOLET,SUBCOMPACT,2.0,4,AS,Z,10.4,7.1,8.9,205,8.0
1162,BMW,428i COUPE,COMPACT,2.0,4,AS,Z,10.0,6.5,8.4,193,8.0
1163,BMW,428i COUPE,COMPACT,2.0,4,M,Z,10.7,6.9,9.0,207,6.0
1164,BMW,428i GRAN COUPE,COMPACT,2.0,4,AS,Z,10.4,7.1,8.9,205,8.0
1165,BMW,428i GRAN COUPE,COMPACT,2.0,4,M,Z,10.9,6.8,9.0,207,6.0
1166,BMW,428i xDRIVE CABRIOLET,SUBCOMPACT,2.0,4,AS,Z,11.2,7.5,9.6,221,8.0
1167,BMW,428i xDRIVE COUPE,COMPACT,2.0,4,AS,Z,10.6,7.2,9.1,209,8.0
1168,BMW,428i xDRIVE GRAN COUPE,COMPACT,2.0,4,AS,Z,10.6,7.2,9.1,209,8.0
1169,BMW,435i CABRIOLET,SUBCOMPACT,3.0,6,AS,Z,11.8,7.6,9.9,228,8.0
1170,BMW,435i COUPE,COMPACT,3.0,6,AS,Z,11.4,7.4,9.6,221,8.0
1171,BMW,435i COUPE,COMPACT,3.0,6,M,Z,11.5,7.8,9.8,225,6.0
1172,BMW,435i GRAN COUPE,COMPACT,3.0,6,AS,Z,11.4,7.4,9.6,221,8.0
1173,BMW,435i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS,Z,12.1,8.1,10.3,237,8.0
1174,BMW,435i xDRIVE COUPE,COMPACT,3.0,6,AS,Z,11.9,7.8,10.0,230,8.0
1175,BMW,435i xDRIVE COUPE,COMPACT,3.0,6,M,Z,12.0,8.3,10.3,237,6.0
1176,BMW,435i xDRIVE GRAN COUPE,COMPACT,3.0,6,AS,Z,11.9,7.8,10.0,230,8.0
1177,BMW,528i SEDAN,MID-SIZE,2.0,4,AS,Z,10.4,7.1,8.9,205,8.0
1178,BMW,528i xDRIVE SEDAN,MID-SIZE,2.0,4,AS,Z,10.6,7.2,9.1,209,8.0
1179,BMW,535d xDRIVE SEDAN,MID-SIZE,3.0,6,AS,D,9.2,6.3,7.9,213,8.0
1180,BMW,535i xDRIVE SEDAN,MID-SIZE,3.0,6,AS,Z,12.1,8.1,10.3,237,8.0
1181,BMW,535i xDRIVE GRAN TURISMO,FULL-SIZE,3.0,6,AS,Z,12.8,8.9,11.0,253,8.0
1182,BMW,550i xDRIVE SEDAN,MID-SIZE,4.4,8,AS,Z,14.4,9.7,12.3,283,8.0
1183,BMW,550i xDRIVE GRAN TURISMO,FULL-SIZE,4.4,8,AS,Z,15.2,9.8,12.8,294,8.0
1184,BMW,640i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS,Z,12.1,8.1,10.3,237,8.0
1185,BMW,640i xDRIVE GRAN COUPE,COMPACT,3.0,6,AS,Z,12.1,8.1,10.3,237,8.0
1186,BMW,650i xDRIVE CABRIOLET,SUBCOMPACT,4.4,8,AS,Z,15.2,9.8,12.8,294,8.0
1187,BMW,650i xDRIVE COUPE,COMPACT,4.4,8,AS,Z,14.4,9.7,12.3,283,8.0
1188,BMW,650i xDRIVE GRAN COUPE,COMPACT,4.4,8,AS,Z,15.2,9.8,12.8,294,8.0
1189,BMW,740Ld xDRIVE SEDAN,FULL-SIZE,3.0,6,AS,D,10.2,7.1,8.8,238,8.0
1190,BMW,740Li xDRIVE SEDAN,FULL-SIZE,3.0,6,AS,Z,12.1,8.1,10.3,237,8.0
1191,BMW,750i xDRIVE SEDAN,FULL-SIZE,4.4,8,AS,Z,15.2,9.8,12.8,294,8.0
1192,BMW,750Li xDRIVE SEDAN,FULL-SIZE,4.4,8,AS,Z,15.2,9.8,12.8,294,8.0
1193,BMW,760Li SEDAN,FULL-SIZE,6.0,12,AS,Z,18.7,11.6,15.5,356,8.0
1194,BMW,ACTIVEHYBRID 3,COMPACT,3.0,6,AS,Z,9.7,7.5,8.7,200,8.0
1195,BMW,ACTIVEHYBRID 5,MID-SIZE,3.0,6,AS,Z,10.6,7.9,9.4,216,8.0
1196,BMW,ACTIVEHYBRID 7L,FULL-SIZE,3.0,6,AS,Z,10.6,7.7,9.3,214,8.0
1197,BMW,ALPINA B6 xDRIVE GRAN COUPE,COMPACT,4.4,8,AS,Z,15.2,9.8,12.8,294,8.0
1198,BMW,ALPINA B7 xDRIVE LWB,FULL-SIZE,4.4,8,AS,Z,15.2,9.8,12.8,294,8.0
1199,BMW,ALPINA B7 xDRIVE SWB,FULL-SIZE,4.4,8,AS,Z,15.2,9.8,12.8,294,8.0
1200,BMW,M235i CABRIOLET,SUBCOMPACT,3.0,6,AS,Z,11.8,8.1,10.2,235,8.0
1201,BMW,M235i CABRIOLET,SUBCOMPACT,3.0,6,M,Z,12.3,9.0,10.8,248,6.0
1202,BMW,M235i COUPE,SUBCOMPACT,3.0,6,AS,Z,11.8,8.1,10.2,235,8.0
1203,BMW,M235i COUPE,SUBCOMPACT,3.0,6,M,Z,11.9,8.5,10.4,239,6.0
1204,BMW,M235i xDRIVE COUPE,SUBCOMPACT,3.0,6,AS,Z,11.9,7.8,10.0,230,8.0
1205,BMW,M3 SEDAN,COMPACT,3.0,6,AM,Z,14.2,9.6,12.1,278,7.0
1206,BMW,M3 SEDAN,COMPACT,3.0,6,M,Z,13.7,9.0,11.6,267,6.0
1207,BMW,M4 CABRIOLET,SUBCOMPACT,3.0,6,AM,Z,14.1,9.7,12.1,278,7.0
